,poi_x,poi_y,poi_x_km,poi_y_km,poi_name,poi_area,place_name
88,-79.16169370029358,43.80046689229648,-8812.358904410381,4861.851825044909,Bob Hunter Greenspace,177814.56376101403,Toronto
89,-79.36472218647711,43.80562323750832,-8834.960238520818,4862.424179363424,Leslie Greenbelt,176521.6147351064,Toronto
90,-79.26269506708232,43.76367295128934,-8823.60247756267,4857.767697593116,Birkdale Ravine,175084.56695898733,Toronto
91,-79.51092991251676,43.76760845707874,-8851.236228791278,4858.204538735739,Black Creek Parkland,174856.08965600486,Toronto
92,-79.37354056840752,43.69187049423303,-8835.941909615693,4849.797624859866,Moore Park Ravine,172189.96977249547,Toronto
93,-79.50185458354848,43.655907194639724,-8850.2259540952,4845.80569860501,Home Smith Park,172180.82534614686,Toronto
94,-79.47933860973036,43.61725032349525,-8847.719453373793,4841.5147859079725,Humber Bay Park West,168249.65419925432,Toronto
95,-79.18083612219927,43.82456042121855,-8814.489857959345,4864.526206755259,Eurasia Wilds,166654.04351300304,Toronto
96,-79.2434446883913,43.71832439686628,-8821.459506156409,4852.734008052157,Resthaven Memorial Gardens,165293.9770528352,Toronto
97,-79.30913770868929,43.65860041745257,-8828.772518869,4846.104646337235,Ashbridge's Bay Park,163685.05012288174,Toronto
98,-79.20040529093639,43.7868897823086,-8816.66831739233,4860.344765836255,Ellesmere Greenspace,162356.9231375135,Toronto
99,-79.4993164009784,43.674579212532095,-8849.943401073317,4847.878292591063,Smythe Park,160750.66561721894,Toronto
100,-79.25088856353089,43.756909663551944,-8822.288165780823,4857.016972654265,Gatineau Hydro Corridor,159355.06136303823,Toronto
101,-79.14577616739956,43.79218099343023,-8810.586948731087,4860.932090270755,Adams Park,158325.71883533575,Toronto
102,-79.63505606324095,43.73632029424889,-8865.054076016046,4854.731552661627,Indian Line Campground,156095.4133274476,Toronto
103,-79.41431444090622,43.647804902787634,-8840.480897876121,4844.9063442094275,Trinity Bellwoods Park,148907.84599020227,Toronto
104,-79.4886025636474,43.7234193036703,-8848.750725987793,4853.299542707403,Humber River Hospital,148337.74453557938,Toronto
105,-79.40378092528597,43.69291936987521,-8839.308296383759,4849.914050056149,Upper Canada College,148324.93486521216,Toronto
106,-79.33044853320965,43.75633666684921,-8831.14486116543,4856.953370020262,Brookbanks Park,148208.22073177848,Toronto
107,-79.19203383386031,43.81755084783868,-8815.736398419163,4863.748144110094,Canadian Domain,142659.0772047176,Toronto
108,-79.28909154132134,43.697974991279345,-8826.540959471433,4850.475224032008,Dentonia Golf Course,137803.48163378975,Toronto
109,-79.44894041123571,43.77746647214449,-8844.33549551917,4859.298778408039,Westminster Memorial Gardens,136266.90743055986,Toronto
110,-79.45225717104321,43.7255732037147,-8844.704720537702,4853.538625612332,Yorkdale Shopping Centre,135217.5537579869,Toronto
111,-79.49678964385765,43.686694302188975,-8849.662119943878,4849.223067542976,Fergy Brown Park,134626.5240929415,Toronto
112,-79.31275072182673,43.66444117690549,-8829.174723104474,4846.752970636509,Woodbine Park,131024.09993580097,Toronto
113,-79.32842322956948,43.810447581024825,-8830.919402338905,4862.959681493756,Huntsmill Park,130614.10976973515,Toronto
114,-79.29877438907815,43.666112892552825,-8827.61886376657,4846.938531073363,Kew Beach Park,130306.36421280426,Toronto
115,-79.45151879849574,43.67364074125779,-8844.622524167344,4847.774122279615,Earlscourt Park,127327.29572581292,Toronto
116,-79.35234128754234,43.631465823443854,-8833.581984470502,4843.092706402268,Ward's Island Park,127067.81751867707,Toronto
117,-79.47277984642214,43.642802967008876,-8846.989325283559,4844.351129337985,Rennie Park,126646.03827848933,Toronto
118,-79.50805001144239,43.68913040983559,-8850.915635323778,4849.49347549175,West Park Healthcare Centre,121738.03470310471,Toronto
119,-79.56125274993622,43.67696582148204,-8856.838217375649,4848.143206184507,Richview Park,121469.02564512577,Toronto
120,-79.48344012113648,43.706202018526184,-8848.176037725034,4851.388424056407,Amesbury Park,120645.7036186066,Toronto
121,-79.5495985064474,43.655250773422694,-8855.54085533623,4845.732835849919,Hampshire Heights Park,120011.33793467219,Toronto
122,-79.38205860214225,43.6150830165326,-8836.890145649077,4841.274214835119,Island Water Treatment Plant,119896.6792854479,Toronto
123,-79.36756263084257,43.67054759856744,-8835.276439628025,4847.430783440986,St. James Cemetery and Crematorium,119743.12213730763,Toronto
124,-79.20632899578247,43.81600210365573,-8817.3277501395,4863.576233505785,Littles Park,117662.00463137093,Toronto
125,-79.43254879700427,43.631425672584875,-8842.510764631312,4843.088249656921,Marilyn Bell Park,116756.02742602817,Toronto
126,-79.46590840196346,43.63499565672637,-8846.224389214975,4843.484517896627,Sir Casimir Gzowski Park,116650.59041975322,Toronto
127,-79.37867368036207,43.65838286049377,-8836.513332771587,4846.0804975148085,Toronto Metropolitan University,115359.12820309802,Toronto
128,-79.46499624846075,43.713684291029075,-8846.1228473749,4852.2189563042275,Caledonia Park,115302.51108370759,Toronto
129,-79.26056289400108,43.69596430588511,-8823.365121923094,4850.252037953248,Birchmount Park,115200.94947665038,Toronto
130,-79.3106435973914,43.673700709357995,-8828.940155905208,4847.780778738737,St. John's Norway Cemetery & Crematorium,112700.07195459591,Toronto
131,-79.40830986128208,43.68243741044406,-8839.812462067783,4848.750552559291,Sir Winston Churchill Park,110052.81819829287,Toronto
132,-79.54107020836412,43.69536544752222,-8854.591476665302,4850.185564674966,Alex Marchetti Park,108630.46509113268,Toronto
133,-79.41863655141375,43.64299944947824,-8840.96203953993,4844.372938892085,Centre For Addiction and Mental Health - Queen Street Site,108494.53633182675,Toronto
134,-79.40585570848324,43.634229183889374,-8839.539263324063,4843.399439411721,Coronation Park,106900.36892104677,Toronto
135,-79.59799346755263,43.729241520879896,-8860.928230801426,4853.945808817669,Etobicoke General Hospital,105970.62199108327,Toronto
136,-79.23615602455176,43.77384186861115,-8820.648124809126,4858.896447415837,Confederation Park,102630.77322891392,Toronto
137,-79.31748120772744,43.66341366477938,-8829.701325525426,4846.638916790511,Main Sewage Treatment Playground,101892.31061209583,Toronto
138,-79.44227139734339,43.78819688058512,-8843.593094223663,4860.489853744948,Bathurst Lawn Memorial Park,101718.47167892706,Toronto
139,-79.47543825810907,43.730710353547046,-8847.285262330959,4854.108849243722,Mt Sinai Cemetery,101517.53548396875,Toronto
140,-79.32508999394447,43.786954504225676,-8830.548343215893,4860.35194996905,Fairglen Park,98897.53096709085,Toronto
141,-79.49209987039065,43.675401443286034,-8849.140049671758,4847.9695602047495,Black Creek Site West,98747.88508489382,Toronto
142,-79.5573338908239,43.61190528599488,-8856.401966060406,4840.921486745432,CF Sherway Gardens,98697.36599779724,Toronto
143,-79.35984804637263,43.66665194326023,-8834.417644370247,4846.998365701886,Riverdale Park West,97309.95171206867,Toronto
144,-79.2243702572441,43.81332507188269,-8819.33612140667,4863.279082978978,Neilson Park,94240.0520123232,Toronto
145,-79.56243190706186,43.6094686725243,-8856.969482326034,4840.651022650198,Queensway Health Centre,94006.66874454811,Toronto
146,-79.4453030604987,43.72719782106667,-8843.930581997776,4853.7189581384,Baycrest Park,93820.29669248653,Toronto
147,-79.31414470600451,43.69839246679045,-8829.329902817128,4850.52156381374,Stan Wadlow Park,92570.11211043918,Toronto
148,-79.2955883310106,43.7302731618856,-8827.264188596431,4854.060320969302,Ashtonbee Reservoir,91995.6427095063,Toronto
149,-79.40533456216681,43.7074812596064,-8839.481248794971,4851.530419816311,Eglinton Park,91622.50480112298,Toronto
150,-79.54343815505104,43.65244663744721,-8854.855078858436,4845.42157675664,Echo Valley Park,91088.77694376472,Toronto
151,-79.28715772879004,43.66959217177723,-8826.325685526635,4847.324731067273,Balmy Beach,90859.56105103843,Toronto
152,-79.42082585668275,43.6646874375543,-8841.20575519178,4846.780305568527,Christie Pits Park,90641.6094001996,Toronto
153,-79.30443281873505,43.81401209759443,-8828.248765814404,4863.3553428329815,Mary Ward Catholic Secondary School,88610.10673266959,Toronto
154,-79.21198693499812,43.766507663827106,-8817.957597590927,4858.082350684809,Curran Hall Ravine,86566.5921285113,Toronto
155,-79.38307769196119,43.63850464681433,-8837.003591746812,4843.874015796391,Harbourfront Centre,86166.19072188479,Toronto
156,-79.34694205066116,43.67444281950139,-8832.98093602165,4847.863152964654,Withrow Park,85782.44504535347,Toronto
157,-79.26660082018849,43.80325135543302,-8824.037269904202,4862.160900453066,Iroquois Park,84239.58843097644,Toronto
158,-79.58558228528241,43.73548154580949,-8859.546605579922,4854.638451584854,Masseygrove Park,83766.20140655564,Toronto
159,-79.27299960947869,43.80989616558602,-8824.749589526777,4862.898474380048,Albert Campbell Collegiate Institute,83362.74670090296,Toronto
160,-79.39794687503424,43.71997936747146,-8838.658844075686,4852.917709789332,Alexander Muir Memorial Gardens,82484.60919294866,Toronto
161,-79.14037753378412,43.78116976379967,-8809.985967438382,4859.709843781763,Charlottetown Park,81260.69867142345,Toronto
162,-79.27672061611689,43.80867619982238,-8825.163815706748,4862.763058180284,Brimley Woods,81102.90520009161,Toronto
163,-79.23840370216922,43.73358949154604,-8820.89833852918,4854.42843356161,McCowan District Park,80314.36372148416,Toronto
164,-79.52650900757531,43.75402807051408,-8852.970509232291,4856.6971158270635,Humber River Urgent Care - Finch Site,80128.71330338523,Toronto
165,-79.41345685086041,43.72033697302422,-8840.385430094631,4852.957404005688,Havergal College,80015.20630015414,Toronto
166,-79.20480949989003,43.78025448407485,-8817.158598337259,4859.608247732309,Scarborough Health Network - Centenary Hospital,79696.29656579388,Toronto
167,-79.30837779815144,43.7942021982416,-8828.687924868016,4861.156444004818,Timberbank Park,78948.32773344446,Toronto
168,-79.47505909664113,43.627824066945436,-8847.243053697188,4842.6884714309435,Palace Pier Park,78167.97881052994,Toronto
169,-79.28515329920839,43.71275047160065,-8826.102550421178,4852.115302347672,Providence Healthcare,78026.06321633558,Toronto
170,-79.53824929327737,43.748553246611884,-8854.27744957693,4856.089410373919,Emery Collegiate Institute,78021.21156524179,Toronto
171,-79.27565693204441,43.714338191105725,-8825.045405332115,4852.291539212735,St. Clair Ravine,77183.32687807307,Toronto
172,-79.55046801753596,43.6922468433138,-8855.63765018012,4849.839399607831,Wincott Park,76965.12749880023,Toronto
173,-79.27908581438089,43.673217182971186,-8825.427111942696,4847.727107309802,R.C. Harris Water Treatment Plant,76596.5569438123,Toronto
174,-79.53482368939635,43.69779682092783,-8853.89610792729,4850.4554471229885,Sanctuary Park Cemetery,75369.51991179658,Toronto
175,-79.32944312581522,43.71391941387401,-8831.032938208875,4852.245054940015,Flemingdon Park,74963.35019604489,Toronto
176,-79.48002482524188,43.68049206338165,-8847.795843570751,4848.534619035363,St. Oscar Romero Catholic Secondary School,74476.63442268885,Toronto
177,-79.22673210691943,43.803501457295525,-8819.599044874378,4862.188661759803,Lester B. Pearson Collegiate Institute,74133.82281113908,Toronto
178,-79.5870280062213,43.7311469032038,-8859.707544680561,4854.157306255622,West Humber Collegiate Institute,72572.12033281937,Toronto
179,-79.5241747383608,43.75279155870235,-8852.710656049063,4856.559863015961,Westview Centennial Secondary School,72552.06502173343,Toronto
180,-79.37312029271307,43.62012743733793,-8835.89512410511,4841.83414554451,Centreville,72339.86273347169,Toronto
181,-79.52018711009381,43.647321474796314,-8852.266749282753,4844.852683702391,Tom Riley Park,72235.408158998,Toronto
182,-79.25769942761686,43.77599887092496,-8823.046357981735,4859.13587467267,Scarborough Town Centre,72126.95086499036,Toronto
183,-79.29577689726732,43.78609331016751,-8827.285179980694,4860.256357428593,Ron Watson Park,72083.38957528485,Toronto
184,-79.56241138951032,43.648930698354114,-8856.967198291677,4845.031307517306,Burnhamthorpe Collegiate Institute,70816.9641834476,Toronto
185,-79.1909531360591,43.7756238973276,-8815.616094059234,4859.094252603363,West Hill Collegiate Institute,70777.73582930709,Toronto
186,-79.560241571433,43.67386824640401,-8856.725651973493,4847.799375350845,Martingrove Collegiate Institute,69525.7339818102,Toronto
187,-79.35125227643948,43.746426911725294,-8833.460754665519,4855.853387201508,Bond Park,68132.32545366306,Toronto
188,-79.2477885719251,43.75652903433285,-8821.943071615275,4856.974722810946,Scarborough Health Network - General Campus,65963.27227372995,Toronto
189,-79.4472254927591,43.771525757738104,-8844.144589079437,4858.63935910893,North York General Hospital - Branson Ambulatory Care Centre,65747.60528679533,Toronto
190,-79.53228381166068,43.72821591260163,-8853.613366197878,4853.831966298781,St. Basil-the-Great College School,65237.67953266909,Toronto
191,-79.29846094355649,43.668491371344096,-8827.583970697651,4847.202542219195,Kew Gardens,65192.80764316768,Toronto
192,-79.22854395686022,43.778842751515434,-8819.800741821637,4859.451545418213,Woburn Collegiate Institute,64042.61262904055,Toronto
193,-79.31778355439627,43.803297613534575,-8829.734983058946,4862.166035102337,L'Amoreaux Collegiate Institute,63912.853200623984,Toronto
194,-79.2263101681544,43.7564998368281,-8819.552074229116,4856.971481887919,Cedarbrae Collegiate Institute,63843.0825606196,Toronto
195,-79.55313506224786,43.6587772872734,-8855.934548264495,4846.124278887348,Ravenscrest Park,63805.06476427668,Toronto
196,-79.58281495007141,43.6557660288588,-8859.2385430569,4845.790029203326,Hollycrest Middle School,63782.29138341634,Toronto
197,-79.32862388667529,43.66888766282489,-8830.94173968858,4847.246530573563,Greenwood Park,63669.47697558891,Toronto
198,-79.20028343947885,43.789451416554975,-8816.654752766226,4860.6291072376025,St. John Paul II Catholic Secondary School,63401.25430885618,Toronto
199,-79.320276883954,43.81486245824199,-8830.012542998642,4863.449732864861,Terry Fox Park,63384.424700722106,Toronto
200,-79.3627167916535,43.769099357709074,-8834.736995963658,4858.370028705707,North York General Hospital,63323.237110386915,Toronto
201,-79.24530912932173,43.769986605623885,-8821.667057585224,4858.468513224251,North Bendale Park,62648.71270705471,Toronto
202,-79.34040269594512,43.76450165272011,-8832.252968515306,4857.859683451932,George S. Henry Academy,62217.642622652005,Toronto
203,-79.44633277073457,43.774845346137425,-8844.045210370943,4859.007833421254,Northview Heights Secondary School,62100.82188358871,Toronto
204,-79.36099928444189,43.66856446539379,-8834.545801343354,4847.210655658711,Toronto Necropolis Cemetery & Crematorium,62032.00661507116,Toronto
205,-79.37947382266937,43.73276345512717,-8836.602405413376,4854.336743519116,Crescent School,61755.774375146364,Toronto
206,-79.1608915258647,43.76830974190226,-8812.269605550784,4858.28238135115,Beechgrove Ravine,61490.646047764734,Toronto
207,-79.49812606850726,43.75451789137585,-8849.810892072297,4856.751485942719,Sentinel Park,61477.4112271428,Toronto
208,-79.57917604573699,43.72381038169727,-8858.833456587487,4853.342952368397,West Humber Junior Middle School,61340.489247849684,Toronto
209,-79.15480031383441,43.77729347126635,-8811.591525736361,4859.279575310565,Wanita Park,61247.9538206244,Toronto
210,-79.3735867622361,43.75226978894793,-8835.947051958885,4856.50194657322,York Mills Collegiate Institute,61193.47058040943,Toronto
211,-79.27862436278349,43.7889730760391,-8825.37574268942,4860.57601144034,Agincourt Collegiate Institute,60842.11956986899,Toronto
212,-79.35024453974378,43.73926414034055,-8833.348572408817,4855.058319577801,Duncairn Park,60759.58653511534,Toronto
213,-79.31661176379865,43.769883894918905,-8829.60453815783,4858.457112335998,Wishing Well Park,60738.02200376442,Toronto
214,-79.37197076804793,43.79908067035157,-8835.767157869863,4861.6979544090245,Cummer Park,60574.61180882022,Toronto
215,-79.39416156042351,43.8014069983513,-8838.237459067906,4861.956176816994,Garnier Park,60294.81490969364,Toronto
216,-79.3515357764509,43.783875067108326,-8833.492314170291,4860.010132449024,Georges Vanier Secondary School,60215.105468378344,Toronto
217,-79.28724523676993,43.71703974888136,-8826.335427002467,4852.591412125831,W. A. Porter Collegiate Institute,59836.01131815204,Toronto
218,-79.34222372643798,43.771576875749545,-8832.455687450802,4858.6450332081995,Parkway Forest Park,59811.69424283078,Toronto
219,-79.14321529321946,43.77914046003654,-8810.301869656483,4859.484591064055,Sir Oliver Mowat Collegiate Institute,59695.9342004056,Toronto
220,-79.50074209369205,43.75774880529013,-8850.102110611893,4857.110117387204,C.W. Jefferys Collegiate Institute,59648.56673483688,Toronto
221,-79.56282003048567,43.72790414377905,-8857.012688613695,4853.797359959474,Thistletown Collegiate Institute,59630.91338903714,Toronto
222,-79.31933201795711,43.81241718319889,-8829.907359571003,4863.178307335077,Dr. Norman Bethune Collegiate Institute,59590.730525974104,Toronto
223,-79.38123671181224,43.67443574685795,-8836.79865199565,4847.862367901233,Branksome Hall,59217.03701838872,Toronto
224,-79.36139856217339,43.80649142426151,-8834.590249339704,4862.520548093027,Duncan Creek Park,59187.75200075713,Toronto
225,-79.35758580903942,43.7886802658168,-8834.165809848077,4860.543509505665,Linus Park,59185.50056071136,Toronto
226,-79.19661380750674,43.74658244959724,-8816.246245665458,4855.870651905294,Sir Wilfrid Laurier Collegiate Institute,59179.76494917252,Toronto
227,-79.27799032479511,43.74730414038776,-8825.305160946516,4855.950759583042,Winston Churchill Collegiate Institute,58674.22787114304,Toronto
228,-79.56926264327221,43.64704916790714,-8857.729886711706,4844.822457637692,Broadacres Park,58635.664921227944,Toronto
229,-79.3877778385325,43.75187641503485,-8837.526816763277,4856.458282068868,St. Andrew’s Park,58614.790872958205,Toronto
230,-79.55892030448491,43.739655522961826,-8856.578567215565,4855.101763048762,Albion Gardens Park,58555.18606524293,Toronto
